Employee ID,Date,Leave Type,Weather,Time In,Time Out,Hours Worked,Overtime Hours,Workload
1488,2023-07-01,Personal,Rainy,21:02:00,22:30:00,1.47,0.91,5
1488,2023-07-24,Personal,Rainy,03:10:00,05:04:00,1.9,1.94,5
1488,2023-07-30,Vacation,Sunny,19:18:00,19:44:00,0.43,0.29,1
1488,2023-08-15,Vacation,Cloudy,07:19:00,05:14:00,0.0,0.52,6
1488,2023-08-17,Vacation,Sunny,05:17:00,09:38:00,4.35,1.78,8
1488,2023-09-01,Sick,Snowy,23:30:00,21:19:00,0.0,0.14,4
1488,2023-09-02,Unpaid,Cloudy,18:38:00,23:36:00,4.96,0.8,5
1488,2023-09-05,Vacation,Cloudy,11:43:00,12:29:00,0.77,0.83,3
1488,2023-09-30,Unpaid,Snowy,01:04:00,14:03:00,13.0,0.92,8
1488,2023-10-15,Vacation,Sunny,22:47:00,00:40:00,0.0,1.56,3
1488,2023-11-10,Personal,Rainy,01:26:00,01:19:00,0.0,0.64,7
1488,2023-11-10,Personal,Cloudy,04:05:00,22:51:00,18.76,1.09,6
1488,2023-11-15,Personal,Rainy,16:47:00,22:42:00,5.92,0.86,5
1488,2023-11-24,Personal,Rainy,02:39:00,01:57:00,0.0,1.45,2
1488,2023-12-01,Unpaid,Cloudy,20:07:00,08:18:00,0.0,1.23,5
1489,2023-01-03,Unpaid,Rainy,09:53:00,07:29:00,0.0,1.43,10
1489,2023-01-14,Vacation,Sunny,08:06:00,22:06:00,14.0,1.93,8
1489,2023-01-15,Vacation,Sunny,08:29:00,01:16:00,0.0,0.84,10
1489,2023-01-18,Sick,Sunny,21:24:00,05:08:00,0.0,1.7,2
1489,2023-01-23,Unpaid,Snowy,00:39:00,01:43:00,1.06,0.46,4
1489,2023-02-22,Vacation,Snowy,13:47:00,13:19:00,0.0,0.6,9
1489,2023-03-09,Personal,Snowy,20:42:00,14:00:00,0.0,1.08,8
1489,2023-04-20,Unpaid,Rainy,01:29:00,19:08:00,17.64,1.78,6
1489,2023-04-29,Unpaid,Cloudy,15:27:00,07:16:00,0.0,1.25,8
1489,2023-05-09,Unpaid,Sunny,04:41:00,08:01:00,3.34,0.85,6
1489,2023-06-20,Sick,Cloudy,09:52:00,07:45:00,0.0,1.36,4
1489,2023-07-01,Personal,Cloudy,17:00:00,22:06:00,5.1,1.34,3
1489,2023-07-11,Unpaid,Rainy,15:21:00,10:48:00,0.0,0.95,8
1489,2023-07-13,Sick,Sunny,15:35:00,21:37:00,6.03,1.99,7
1489,2023-08-02,Sick,Rainy,11:18:00,18:00:00,6.7,1.48,10
1489,2023-08-12,Personal,Rainy,15:04:00,10:46:00,0.0,1.87,7
1489,2023-08-16,Vacation,Cloudy,15:02:00,05:59:00,0.0,1.04,8
1489,2023-08-27,Sick,Rainy,22:34:00,01:20:00,0.0,1.96,10
1489,2023-09-30,Sick,Rainy,13:25:00,00:33:00,0.0,1.96,3
1489,2023-10-15,Unpaid,Rainy,12:00:00,10:44:00,0.0,1.98,5
1489,2023-11-10,Sick,Snowy,20:00:00,01:23:00,0.0,0.88,10
1489,2023-11-20,Vacation,Snowy,18:56:00,19:55:00,0.98,1.31,4
1489,2023-11-22,Personal,Cloudy,19:44:00,04:37:00,0.0,0.43,3
1489,2023-12-03,Unpaid,Cloudy,22:32:00,05:50:00,0.0,0.45,4
1489,2023-12-24,Vacation,Snowy,21:34:00,02:17:00,0.0,0.37,10
1489,2023-12-30,Unpaid,Cloudy,08:31:00,07:24:00,0.0,0.38,3
1490,2023-01-03,Personal,Rainy,19:49:00,17:26:00,0.0,1.63,7
1490,2023-01-09,Unpaid,Rainy,01:20:00,14:14:00,12.9,1.54,7
1490,2023-01-16,Personal,Rainy,01:16:00,06:13:00,4.95,1.11,3
1490,2023-03-08,Vacation,Snowy,05:28:00,11:27:00,5.98,0.2,1
1490,2023-03-11,Personal,Rainy,00:21:00,14:58:00,14.61,0.41,4
1490,2023-03-11,Vacation,Cloudy,22:34:00,16:10:00,0.0,1.58,2
1490,2023-03-13,Vacation,Cloudy,15:21:00,04:36:00,0.0,1.73,4
1490,2023-04-09,Vacation,Sunny,20:21:00,10:34:00,0.0,0.95,1
1490,2023-04-10,Vacation,Cloudy,22:38:00,12:06:00,0.0,0.62,4
1490,2023-05-09,Personal,Sunny,04:14:00,18:17:00,14.04,0.52,4
1490,2023-06-19,Sick,Rainy,21:10:00,14:10:00,0.0,0.56,2
1490,2023-07-02,Sick,Sunny,04:56:00,01:18:00,0.0,1.49,3
1490,2023-07-15,Personal,Cloudy,00:23:00,22:49:00,22.44,0.14,10
1490,2023-07-22,Personal,Rainy,19:37:00,16:25:00,0.0,0.42,10
1490,2023-08-29,Vacation,Rainy,20:43:00,01:10:00,0.0,0.82,10
1490,2023-09-19,Unpaid,Snowy,10:48:00,06:18:00,0.0,0.44,9
1490,2023-10-08,Unpaid,Rainy,16:50:00,23:24:00,6.57,1.04,6
1490,2023-10-09,Vacation,Snowy,09:02:00,21:22:00,12.32,0.1,7
1490,2023-10-12,Sick,Snowy,14:15:00,04:15:00,0.0,0.48,8
1490,2023-10-24,Unpaid,Cloudy,07:14:00,01:30:00,0.0,1.06,2
1490,2023-11-18,Sick,Snowy,11:28:00,13:33:00,2.09,1.74,3
1490,2023-12-27,Unpaid,Snowy,17:24:00,18:48:00,1.39,0.89,7
1491,2023-01-02,Personal,Snowy,02:53:00,15:49:00,12.93,1.23,2
1491,2023-01-28,Unpaid,Snowy,16:26:00,14:55:00,0.0,1.51,4
1491,2023-03-13,Vacation,Snowy,09:14:00,04:42:00,0.0,1.44,7
1491,2023-03-14,Unpaid,Cloudy,06:20:00,05:35:00,0.0,0.96,6
1491,2023-03-20,Sick,Sunny,19:02:00,13:08:00,0.0,0.98,7
1491,2023-04-16,Personal,Rainy,04:03:00,10:43:00,6.67,1.49,10
1491,2023-05-08,Vacation,Rainy,17:26:00,08:11:00,0.0,1.04,3
1491,2023-06-22,Unpaid,Rainy,18:38:00,08:48:00,0.0,1.67,3
1491,2023-07-08,Personal,Snowy,12:34:00,16:35:00,4.01,1.4,9
1491,2023-07-14,Sick,Sunny,20:57:00,06:40:00,0.0,0.69,9
1491,2023-08-19,Sick,Cloudy,19:06:00,16:37:00,0.0,1.02,5
1491,2023-08-28,Personal,Sunny,05:52:00,23:43:00,17.84,0.01,1
1491,2023-09-19,Sick,Snowy,01:59:00,07:13:00,5.23,0.02,1
1491,2023-10-14,Unpaid,Cloudy,17:12:00,20:41:00,3.48,1.27,10
1491,2023-10-17,Personal,Sunny,01:35:00,15:57:00,14.38,0.66,8
1491,2023-10-21,Vacation,Cloudy,12:53:00,21:50:00,8.94,0.4,7
1491,2023-11-08,Sick,Rainy,06:25:00,01:25:00,0.0,1.98,10
1491,2023-11-14,Personal,Rainy,19:50:00,19:37:00,0.0,1.73,2
1491,2023-11-18,Vacation,Rainy,00:23:00,23:55:00,23.53,0.4,8
1492,2023-02-07,Vacation,Sunny,21:51:00,14:42:00,0.0,1.26,2
1492,2023-04-29,Sick,Sunny,09:02:00,19:28:00,10.43,0.95,6
1492,2023-07-10,Personal,Cloudy,06:12:00,17:43:00,11.51,1.63,6
1492,2023-07-21,Unpaid,Rainy,11:48:00,16:58:00,5.16,1.95,7
1492,2023-09-05,Sick,Sunny,18:44:00,19:03:00,0.33,1.12,6
1492,2023-10-13,Sick,Rainy,03:52:00,06:02:00,2.15,0.25,3
1492,2023-11-18,Unpaid,Sunny,23:39:00,03:03:00,0.0,0.4,6
1492,2023-11-21,Vacation,Cloudy,21:30:00,14:17:00,0.0,0.44,8
1492,2023-12-08,Unpaid,Snowy,03:58:00,12:15:00,8.28,1.55,5
1492,2023-12-12,Sick,Sunny,22:17:00,02:00:00,0.0,0.23,3
1493,2023-01-11,Sick,Rainy,03:59:00,11:40:00,7.68,0.44,10
1493,2023-05-30,Vacation,Snowy,19:09:00,10:28:00,0.0,0.98,10
1493,2023-06-16,Vacation,Snowy,02:08:00,11:17:00,9.14,1.38,2
1493,2023-07-01,Sick,Cloudy,02:37:00,05:08:00,2.52,0.24,5
1493,2023-07-11,Personal,Sunny,05:31:00,06:35:00,1.07,1.15,9
1493,2023-07-22,Unpaid,Sunny,05:56:00,08:56:00,3.0,1.36,7
1493,2023-07-25,Sick,Cloudy,01:18:00,07:30:00,6.19,1.99,9
1493,2023-08-16,Personal,Rainy,11:38:00,08:17:00,0.0,1.54,2
1493,2023-09-28,Unpaid,Snowy,18:01:00,21:00:00,2.99,0.38,9
1557,2023-05-02,Unpaid,Rainy,04:44:00,06:03:00,1.32,0.72,5
1557,2023-05-07,Personal,Cloudy,19:14:00,11:55:00,0.0,1.16,2
1557,2023-05-11,Vacation,Rainy,06:36:00,22:26:00,15.83,1.98,3
2333,2023-02-14,Sick,Snowy,07:25:00,17:46:00,10.35,1.27,6
2333,2023-02-16,Personal,Cloudy,13:53:00,12:31:00,0.0,1.49,3
2333,2023-02-22,Sick,Snowy,23:53:00,11:08:00,0.0,1.28,10
2333,2023-03-21,Unpaid,Cloudy,00:12:00,19:05:00,18.88,0.52,3
2333,2023-04-15,Unpaid,Snowy,17:23:00,02:35:00,0.0,1.68,5
2333,2023-05-05,Unpaid,Sunny,00:14:00,11:44:00,11.5,0.9,6
2333,2023-05-08,Vacation,Sunny,04:29:00,10:57:00,6.47,0.39,1
2333,2023-07-09,Personal,Snowy,21:54:00,16:04:00,0.0,1.64,8
2333,2023-07-13,Sick,Cloudy,16:07:00,07:45:00,0.0,0.05,5
2333,2023-07-16,Personal,Rainy,09:29:00,12:41:00,3.2,0.3,10
2333,2023-09-02,Sick,Sunny,19:14:00,04:57:00,0.0,0.07,8
2333,2023-10-08,Unpaid,Snowy,06:41:00,16:14:00,9.56,0.99,1
2333,2023-11-28,Unpaid,Rainy,17:50:00,18:40:00,0.85,1.06,1
2333,2023-12-25,Personal,Rainy,20:46:00,02:27:00,0.0,1.85,8
2334,2023-01-24,Personal,Rainy,18:12:00,02:06:00,0.0,0.28,2
2334,2023-03-20,Sick,Snowy,15:31:00,12:14:00,0.0,1.77,5
2334,2023-04-12,Sick,Rainy,06:35:00,17:00:00,10.41,1.22,4
2334,2023-04-26,Personal,Snowy,08:13:00,00:11:00,0.0,1.59,9
2334,2023-04-27,Vacation,Cloudy,01:05:00,19:51:00,18.75,1.8,7
2334,2023-06-13,Personal,Sunny,00:53:00,13:05:00,12.19,0.45,4
2334,2023-06-23,Personal,Rainy,11:04:00,13:26:00,2.36,1.33,10
2334,2023-07-14,Sick,Cloudy,11:41:00,20:25:00,8.74,0.97,2
2334,2023-07-24,Unpaid,Snowy,09:02:00,13:01:00,3.98,0.13,9
2317,2023-04-27,Vacation,Snowy,06:29:00,18:29:00,12.0,0.47,3
2317,2023-04-27,Vacation,Snowy,13:58:00,01:27:00,0.0,0.35,8
2317,2023-04-28,Vacation,Cloudy,04:48:00,19:33:00,14.75,0.1,10
2317,2023-05-05,Personal,Sunny,23:04:00,09:29:00,0.0,0.1,3
2317,2023-06-19,Sick,Cloudy,04:47:00,14:04:00,9.28,1.91,6
2317,2023-06-25,Personal,Sunny,09:11:00,00:05:00,0.0,1.81,8
2317,2023-07-20,Personal,Snowy,16:50:00,05:41:00,0.0,0.39,8
2317,2023-07-26,Sick,Snowy,11:09:00,10:02:00,0.0,0.42,9
2317,2023-09-01,Vacation,Cloudy,13:19:00,20:06:00,6.78,0.81,1
2317,2023-09-13,Personal,Rainy,15:39:00,23:25:00,7.77,1.7,3
2317,2023-10-18,Unpaid,Cloudy,10:28:00,22:56:00,12.45,1.6,5
2317,2023-10-26,Personal,Rainy,02:21:00,12:13:00,9.86,1.38,10
2317,2023-11-11,Unpaid,Cloudy,12:51:00,10:44:00,0.0,1.64,7
2317,2023-11-11,Sick,Snowy,12:52:00,07:02:00,0.0,0.06,5
2317,2023-11-19,Unpaid,Snowy,12:12:00,09:17:00,0.0,1.01,9
2317,2023-11-26,Vacation,Sunny,13:53:00,21:14:00,7.36,0.68,9
2317,2023-12-04,Sick,Cloudy,03:44:00,22:09:00,18.42,0.55,7
2317,2023-12-08,Unpaid,Rainy,09:01:00,03:52:00,0.0,1.57,6
2318,2023-01-04,Vacation,Cloudy,07:35:00,22:35:00,15.0,0.8,8
2318,2023-01-28,Sick,Snowy,05:55:00,00:56:00,0.0,1.08,5
2318,2023-02-25,Unpaid,Snowy,15:41:00,00:23:00,0.0,1.18,1
2318,2023-03-02,Personal,Snowy,03:59:00,06:49:00,2.85,0.45,9
2318,2023-03-17,Vacation,Snowy,20:02:00,19:07:00,0.0,0.15,1
2318,2023-03-26,Personal,Snowy,18:18:00,02:50:00,0.0,1.4,1
2318,2023-04-23,Sick,Snowy,03:16:00,13:19:00,10.05,1.98,5
2318,2023-05-09,Personal,Cloudy,23:00:00,12:40:00,0.0,1.47,6
2318,2023-06-02,Unpaid,Sunny,00:28:00,01:41:00,1.23,0.43,9
2318,2023-06-04,Personal,Cloudy,19:14:00,08:51:00,0.0,1.72,10
2318,2023-06-13,Vacation,Rainy,23:55:00,16:50:00,0.0,1.68,9
2318,2023-06-22,Personal,Rainy,09:29:00,01:25:00,0.0,1.12,9
2318,2023-08-17,Unpaid,Cloudy,03:00:00,03:37:00,0.61,1.52,6
2318,2023-08-22,Unpaid,Cloudy,04:40:00,14:00:00,9.33,1.25,9
2318,2023-09-25,Vacation,Sunny,20:01:00,01:32:00,0.0,1.2,7
2318,2023-09-29,Unpaid,Sunny,16:00:00,15:48:00,0.0,0.46,1
2318,2023-10-21,Vacation,Rainy,22:32:00,13:10:00,0.0,1.78,7
2318,2023-11-01,Sick,Sunny,07:00:00,14:23:00,7.38,0.51,2
2318,2023-11-25,Vacation,Cloudy,22:41:00,19:33:00,0.0,1.38,4
2318,2023-12-03,Sick,Cloudy,03:39:00,08:33:00,4.9,1.37,3
2319,2023-01-12,Vacation,Snowy,05:13:00,19:07:00,13.9,0.07,5
2319,2023-01-14,Unpaid,Rainy,20:20:00,22:47:00,2.44,1.77,7
2319,2023-01-21,Vacation,Rainy,16:19:00,23:19:00,7.01,0.24,1
2319,2023-02-07,Vacation,Rainy,03:39:00,13:43:00,10.08,1.8,2
2319,2023-02-19,Sick,Snowy,22:35:00,06:05:00,0.0,1.6,3
2319,2023-02-28,Unpaid,Cloudy,18:40:00,11:27:00,0.0,1.01,6
2319,2023-04-06,Sick,Cloudy,00:09:00,09:23:00,9.22,0.49,1
2319,2023-04-13,Personal,Snowy,07:27:00,16:40:00,9.22,0.33,5
2319,2023-04-16,Unpaid,Snowy,13:36:00,13:52:00,0.26,1.95,3
2319,2023-04-18,Sick,Rainy,19:16:00,18:33:00,0.0,1.69,2
2319,2023-06-02,Sick,Rainy,00:08:00,01:53:00,1.75,0.24,5
2319,2023-06-13,Sick,Cloudy,20:14:00,05:44:00,0.0,1.84,7
2319,2023-06-15,Sick,Sunny,11:51:00,06:51:00,0.0,0.2,5
2319,2023-06-23,Vacation,Sunny,03:53:00,21:39:00,17.76,0.25,1
2319,2023-07-09,Vacation,Rainy,23:56:00,18:36:00,0.0,0.68,5
2319,2023-07-20,Unpaid,Snowy,13:55:00,22:38:00,8.72,0.89,1
2319,2023-08-18,Sick,Cloudy,08:46:00,03:30:00,0.0,0.45,8
2319,2023-09-19,Sick,Snowy,13:17:00,15:41:00,2.4,0.48,4
2326,2023-01-23,Unpaid,Snowy,15:36:00,20:53:00,5.28,1.89,5
2326,2023-01-31,Sick,Snowy,04:10:00,00:32:00,0.0,1.54,3
2326,2023-04-04,Unpaid,Cloudy,00:31:00,06:42:00,6.18,1.89,1
2326,2023-04-20,Personal,Snowy,14:33:00,01:09:00,0.0,1.48,4
2326,2023-05-07,Sick,Snowy,09:45:00,14:10:00,4.41,0.94,6
2326,2023-05-15,Unpaid,Cloudy,03:43:00,11:48:00,8.09,0.77,4
2326,2023-06-20,Sick,Rainy,12:47:00,01:20:00,0.0,0.27,7
2326,2023-07-03,Unpaid,Rainy,20:06:00,10:15:00,0.0,1.34,8
2326,2023-07-20,Vacation,Snowy,18:04:00,08:47:00,0.0,1.06,1
2326,2023-08-14,Unpaid,Sunny,01:06:00,04:10:00,3.06,1.1,4
2326,2023-08-27,Personal,Cloudy,10:35:00,08:46:00,0.0,0.86,1
2326,2023-09-08,Vacation,Cloudy,14:17:00,13:26:00,0.0,1.2,4
2326,2023-09-19,Sick,Cloudy,12:49:00,07:35:00,0.0,0.83,6
2326,2023-11-14,Unpaid,Rainy,23:41:00,15:34:00,0.0,1.21,6
2326,2023-11-18,Sick,Snowy,04:10:00,04:49:00,0.65,0.16,9
2326,2023-12-17,Unpaid,Sunny,04:48:00,14:22:00,9.57,1.92,10
2327,2023-01-03,Unpaid,Cloudy,17:57:00,17:45:00,0.0,0.29,1
2327,2023-01-19,Sick,Snowy,08:02:00,09:08:00,1.1,0.35,1
2327,2023-02-02,Vacation,Rainy,12:28:00,00:09:00,0.0,1.7,9
2327,2023-02-16,Sick,Sunny,22:43:00,16:53:00,0.0,0.76,1
2327,2023-03-02,Unpaid,Snowy,04:41:00,09:37:00,4.93,0.82,10
2327,2023-03-11,Personal,Snowy,06:19:00,12:06:00,5.77,1.97,2
2327,2023-03-29,Vacation,Rainy,05:50:00,19:16:00,13.43,0.32,9
2327,2023-04-09,Sick,Snowy,12:42:00,15:24:00,2.69,0.66,5
2327,2023-05-29,Sick,Sunny,23:38:00,18:12:00,0.0,1.11,10
2327,2023-06-13,Sick,Cloudy,13:11:00,13:58:00,0.78,0.16,5
2327,2023-06-21,Sick,Snowy,13:21:00,13:13:00,0.0,1.18,5
2290,2023-02-14,Personal,Cloudy,06:20:00,05:06:00,0.0,0.1,5
2290,2023-03-16,Personal,Sunny,14:32:00,21:33:00,7.02,1.04,5
1365,2023-12-30,Personal,Rainy,21:32:00,19:46:00,0.0,1.44,10
1366,2023-01-04,Unpaid,Snowy,03:07:00,15:30:00,12.38,0.42,9
1366,2023-02-02,Personal,Rainy,06:59:00,18:13:00,11.23,1.71,4
1366,2023-02-02,Personal,Rainy,07:59:00,21:28:00,13.49,0.5,1
1366,2023-03-04,Unpaid,Rainy,13:25:00,10:15:00,0.0,0.91,8
1366,2023-03-09,Sick,Sunny,22:04:00,15:29:00,0.0,1.54,4
1366,2023-04-13,Vacation,Cloudy,12:32:00,22:52:00,10.34,0.22,7
1366,2023-04-16,Unpaid,Rainy,03:47:00,00:30:00,0.0,1.83,2
1366,2023-05-02,Vacation,Sunny,21:02:00,22:29:00,1.45,1.5,4
1366,2023-06-01,Personal,Cloudy,21:03:00,21:32:00,0.49,0.41,2
1366,2023-06-27,Sick,Rainy,13:24:00,13:31:00,0.11,0.02,5
1366,2023-07-01,Unpaid,Rainy,16:52:00,14:46:00,0.0,0.17,5
1366,2023-07-13,Personal,Sunny,15:44:00,21:29:00,5.74,1.43,10
1366,2023-08-08,Sick,Sunny,09:05:00,02:52:00,0.0,1.39,2
1366,2023-08-13,Vacation,Sunny,08:20:00,06:17:00,0.0,0.46,3
1366,2023-11-04,Personal,Sunny,00:50:00,15:25:00,14.57,1.21,6
1366,2023-11-12,Vacation,Sunny,01:31:00,02:18:00,0.77,1.69,4
1366,2023-11-21,Vacation,Sunny,16:35:00,16:45:00,0.16,1.81,7
1366,2023-12-05,Personal,Snowy,18:37:00,10:12:00,0.0,1.27,4
1366,2023-12-15,Sick,Cloudy,01:23:00,22:14:00,20.86,0.55,4
1367,2023-03-26,Vacation,Cloudy,17:10:00,00:57:00,0.0,1.8,1
1367,2023-04-06,Unpaid,Cloudy,17:09:00,11:12:00,0.0,1.89,10
1367,2023-04-16,Vacation,Sunny,09:13:00,13:26:00,4.23,1.45,8
1367,2023-06-21,Personal,Sunny,06:52:00,05:44:00,0.0,0.4,9
1367,2023-07-20,Personal,Sunny,21:44:00,05:16:00,0.0,1.37,2
1367,2023-07-24,Vacation,Cloudy,21:33:00,06:26:00,0.0,1.46,2
1367,2023-08-02,Sick,Rainy,16:05:00,04:09:00,0.0,1.79,8
1367,2023-08-11,Sick,Snowy,08:40:00,21:08:00,12.47,1.15,7
1367,2023-08-13,Unpaid,Cloudy,18:51:00,14:45:00,0.0,1.89,6
1367,2023-09-17,Personal,Rainy,13:56:00,21:16:00,7.33,0.67,10
1367,2023-11-18,Personal,Cloudy,22:28:00,00:25:00,0.0,1.1,10
1367,2023-12-04,Unpaid,Sunny,12:12:00,07:26:00,0.0,0.38,3
1367,2023-12-08,Personal,Sunny,06:58:00,20:03:00,13.09,0.73,3
1368,2023-02-14,Sick,Sunny,21:20:00,08:07:00,0.0,0.27,3
1368,2023-02-20,Unpaid,Cloudy,19:45:00,08:22:00,0.0,1.98,8
1368,2023-04-17,Personal,Rainy,20:57:00,18:02:00,0.0,0.7,3
1368,2023-04-23,Unpaid,Sunny,17:03:00,23:02:00,5.97,0.8,5
1368,2023-04-25,Vacation,Sunny,10:11:00,16:29:00,6.29,1.66,2
1368,2023-05-18,Unpaid,Rainy,15:55:00,14:08:00,0.0,1.49,4
1368,2023-05-30,Personal,Rainy,22:59:00,14:16:00,0.0,1.11,1
1368,2023-06-29,Unpaid,Cloudy,21:56:00,03:29:00,0.0,1.53,7
1368,2023-07-06,Vacation,Sunny,22:16:00,01:02:00,0.0,0.74,6
1368,2023-10-07,Vacation,Cloudy,23:27:00,12:31:00,0.0,1.74,6
1368,2023-10-09,Personal,Rainy,00:34:00,12:17:00,11.72,0.35,3
1368,2023-11-11,Sick,Rainy,09:37:00,19:35:00,9.96,1.84,8
1368,2023-12-27,Unpaid,Rainy,19:23:00,05:30:00,0.0,1.12,10
1369,2023-01-24,Sick,Sunny,00:07:00,15:13:00,15.09,1.23,8
1369,2023-02-01,Personal,Snowy,01:06:00,15:05:00,13.97,0.73,6
1369,2023-02-02,Sick,Sunny,06:03:00,20:05:00,14.03,0.79,10
1369,2023-03-08,Sick,Sunny,22:29:00,06:25:00,0.0,0.41,4
1369,2023-03-19,Personal,Rainy,16:21:00,21:19:00,4.97,1.55,9
1369,2023-04-12,Unpaid,Rainy,19:55:00,17:32:00,0.0,0.65,1
1369,2023-05-10,Unpaid,Sunny,23:15:00,06:40:00,0.0,1.09,6
1369,2023-06-04,Sick,Cloudy,01:18:00,14:08:00,12.84,0.28,7
1369,2023-07-08,Vacation,Snowy,21:27:00,16:11:00,0.0,0.76,2
1369,2023-07-16,Sick,Snowy,00:37:00,14:14:00,13.62,1.2,5
1369,2023-07-27,Personal,Snowy,12:42:00,20:37:00,7.92,1.58,7
1369,2023-08-02,Vacation,Rainy,13:29:00,22:26:00,8.94,0.88,4
1369,2023-08-04,Personal,Cloudy,12:35:00,02:48:00,0.0,2.0,10
1369,2023-08-10,Vacation,Snowy,01:48:00,01:52:00,0.07,0.98,9
1369,2023-08-10,Vacation,Snowy,06:39:00,18:14:00,11.58,1.74,10
1369,2023-08-22,Unpaid,Snowy,04:47:00,10:50:00,6.06,1.36,1
1369,2023-09-17,Personal,Snowy,17:09:00,16:12:00,0.0,0.77,10
1369,2023-09-23,Vacation,Rainy,06:49:00,07:16:00,0.45,1.46,9
1369,2023-10-10,Sick,Rainy,07:19:00,16:55:00,9.59,1.73,6
1369,2023-11-11,Personal,Cloudy,22:07:00,02:05:00,0.0,1.57,5
1369,2023-11-21,Sick,Rainy,01:38:00,15:14:00,13.6,0.63,3
1369,2023-12-19,Vacation,Snowy,05:52:00,17:16:00,11.4,0.53,5
1369,2023-12-26,Personal,Rainy,19:15:00,18:35:00,0.0,1.54,10
1370,2023-01-14,Vacation,Rainy,16:40:00,03:45:00,0.0,1.55,9
1370,2023-02-02,Unpaid,Sunny,12:17:00,08:35:00,0.0,1.12,1
1370,2023-02-08,Sick,Sunny,16:10:00,12:17:00,0.0,1.45,5
1370,2023-04-23,Sick,Rainy,07:41:00,02:46:00,0.0,0.07,10
1370,2023-04-29,Sick,Sunny,03:47:00,07:48:00,4.01,1.09,9
1370,2023-04-29,Personal,Rainy,19:21:00,18:40:00,0.0,1.47,2
1370,2023-05-03,Sick,Snowy,19:43:00,00:39:00,0.0,1.67,3
1370,2023-05-11,Vacation,Snowy,03:37:00,19:40:00,16.05,1.38,1
1370,2023-05-21,Unpaid,Snowy,05:11:00,17:41:00,12.49,1.41,2
1370,2023-07-23,Unpaid,Rainy,15:25:00,10:45:00,0.0,0.91,7
1370,2023-08-22,Unpaid,Rainy,21:15:00,09:15:00,0.0,1.33,10
1370,2023-09-25,Sick,Cloudy,20:28:00,10:24:00,0.0,0.86,2
1370,2023-09-29,Vacation,Snowy,13:28:00,17:38:00,4.17,0.59,8
1370,2023-11-29,Vacation,Sunny,13:33:00,02:12:00,0.0,1.82,4
1371,2023-01-28,Personal,Rainy,06:43:00,16:43:00,10.0,0.55,6
1371,2023-02-03,Sick,Sunny,08:19:00,10:22:00,2.04,1.91,1
1371,2023-02-05,Vacation,Rainy,11:41:00,21:40:00,9.98,0.2,6
1371,2023-02-12,Vacation,Cloudy,09:23:00,18:41:00,9.3,0.82,9
1371,2023-02-14,Personal,Cloudy,04:39:00,20:39:00,16.0,1.56,1
1371,2023-02-14,Unpaid,Rainy,00:48:00,06:28:00,5.66,1.95,8
1371,2023-02-17,Sick,Cloudy,18:03:00,22:11:00,4.13,0.05,5
1371,2023-02-20,Unpaid,Rainy,07:19:00,22:26:00,15.11,0.92,6
1371,2023-04-18,Unpaid,Sunny,01:32:00,00:09:00,0.0,1.19,7
1371,2023-04-24,Unpaid,Cloudy,15:43:00,04:01:00,0.0,0.34,6
1371,2023-05-10,Sick,Cloudy,10:41:00,22:17:00,11.59,1.49,9
1371,2023-06-13,Vacation,Sunny,08:21:00,02:36:00,0.0,1.65,1
1371,2023-07-23,Personal,Cloudy,14:03:00,22:08:00,8.08,0.27,7
1371,2023-08-01,Personal,Rainy,21:54:00,10:14:00,0.0,1.9,6
1371,2023-08-02,Personal,Snowy,17:56:00,17:33:00,0.0,1.19,2
1371,2023-08-12,Unpaid,Snowy,05:10:00,17:06:00,11.94,1.89,2
1371,2023-10-01,Unpaid,Snowy,04:44:00,08:18:00,3.56,0.09,7
1371,2023-10-05,Unpaid,Snowy,12:43:00,07:04:00,0.0,1.82,3
1371,2023-10-09,Unpaid,Sunny,22:38:00,23:57:00,1.32,1.05,4
1371,2023-10-13,Unpaid,Cloudy,02:27:00,09:05:00,6.64,1.58,1
1371,2023-10-17,Unpaid,Rainy,20:32:00,14:33:00,0.0,1.17,10
1371,2023-10-21,Unpaid,Cloudy,02:34:00,06:11:00,3.62,1.63,3
1371,2023-10-28,Unpaid,Snowy,14:55:00,19:54:00,4.98,1.57,7
1371,2023-11-11,Sick,Sunny,02:06:00,22:25:00,20.32,0.71,9
1388,2023-06-09,Sick,Sunny,07:06:00,18:39:00,11.55,0.65,1
2731,2023-12-03,Sick,Cloudy,12:03:00,19:11:00,7.12,0.32,9
2731,2023-12-14,Personal,Cloudy,13:14:00,11:35:00,0.0,1.64,8
2732,2023-01-04,Unpaid,Sunny,12:30:00,09:41:00,0.0,1.61,10
2732,2023-01-21,Vacation,Rainy,23:08:00,07:09:00,0.0,0.98,4
2732,2023-02-05,Personal,Sunny,22:24:00,01:00:00,0.0,1.9,5
2732,2023-02-13,Vacation,Sunny,06:42:00,20:23:00,13.68,1.39,6
2732,2023-03-10,Personal,Sunny,22:17:00,23:06:00,0.82,0.92,8
2732,2023-04-20,Sick,Snowy,08:11:00,01:54:00,0.0,1.99,6
2732,2023-05-15,Vacation,Snowy,22:42:00,20:57:00,0.0,1.42,9
2732,2023-06-11,Vacation,Snowy,17:02:00,15:53:00,0.0,0.96,9
2732,2023-06-16,Personal,Cloudy,20:02:00,08:23:00,0.0,0.56,2
2732,2023-07-13,Vacation,Rainy,10:09:00,03:35:00,0.0,1.79,10
